,satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
663,satisfied,Male,Loyal Customer,59,Business travel,Business,2068,1,1,1,1,5,3,2,5,5,5,5,2,5,2,35,34.0
664,dissatisfied,Male,Loyal Customer,31,Business travel,Business,2536,2,1,1,1,2,2,2,2,1,3,3,2,4,2,0,6.0
665,satisfied,Male,Loyal Customer,60,Business travel,Business,1763,3,3,3,3,3,3,4,4,4,4,4,3,4,5,0,0.0
666,satisfied,Male,Loyal Customer,31,Business travel,Business,3467,4,4,4,4,5,5,5,5,4,3,2,1,2,5,0,0.0
667,satisfied,Female,Loyal Customer,52,Business travel,Business,1220,4,4,4,4,5,4,4,4,4,4,4,4,4,3,10,28.0
668,dissatisfied,Male,Loyal Customer,22,Business travel,Eco,2460,4,3,3,3,4,4,3,4,3,2,3,4,3,4,0,0.0
669,satisfied,Female,Loyal Customer,9,Business travel,Business,4111,3,3,5,3,4,4,4,4,3,5,5,3,4,4,0,3.0
670,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1846,5,5,5,3,3,5,3,3,3,4,3,1,2,3,0,0.0
671,satisfied,Male,Loyal Customer,35,Business travel,Business,1908,3,3,3,3,4,5,4,2,2,2,2,2,2,4,0,0.0
672,satisfied,Female,Loyal Customer,35,Business travel,Business,3412,1,1,1,1,4,5,4,4,4,4,4,5,4,5,0,0.0
673,satisfied,Female,Loyal Customer,60,Business travel,Business,1443,1,1,1,1,4,4,5,2,2,2,2,5,2,3,0,0.0
674,dissatisfied,Female,Loyal Customer,22,Business travel,Business,3573,3,2,4,2,3,3,3,3,2,1,4,2,4,3,1,10.0
675,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1519,1,1,1,1,5,5,3,5,5,5,5,3,5,4,0,0.0
676,satisfied,Female,disloyal Customer,55,Business travel,Business,1898,4,4,4,4,3,4,3,3,5,4,5,5,4,3,0,0.0
677,satisfied,Female,Loyal Customer,59,Business travel,Business,3588,5,5,5,5,4,4,4,3,3,3,3,4,3,5,6,0.0
678,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,346,4,4,4,4,2,5,5,5,5,5,5,3,5,4,39,26.0
679,dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1417,3,1,3,4,5,3,5,5,3,1,3,4,4,5,12,14.0
680,dissatisfied,Female,disloyal Customer,14,Business travel,Eco,2069,3,3,3,3,2,3,3,2,2,1,3,1,4,2,6,57.0
681,dissatisfied,Male,disloyal Customer,43,Business travel,Eco,1882,2,2,2,2,3,2,3,3,1,1,5,4,2,3,40,24.0
682,dissatisfied,Female,disloyal Customer,43,Business travel,Business,2162,2,2,2,2,2,1,1,4,4,4,4,1,4,1,160,156.0
683,dissatisfied,Female,disloyal Customer,26,Business travel,Eco,1186,3,2,3,3,3,3,3,3,1,3,3,4,3,3,0,0.0
684,satisfied,Female,Loyal Customer,51,Business travel,Business,1691,1,1,1,1,5,4,4,5,5,5,5,5,5,5,17,9.0
685,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,1583,4,4,4,4,1,4,4,4,4,4,4,4,4,3,0,0.0
686,dissatisfied,Male,Loyal Customer,52,Business travel,Eco,2213,1,1,1,1,1,1,1,1,2,4,4,3,3,1,0,7.0
687,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,1079,5,2,2,2,2,3,3,5,5,5,5,5,5,1,97,100.0
688,dissatisfied,Female,disloyal Customer,35,Business travel,Eco Plus,2997,4,4,4,4,5,4,5,5,2,4,1,5,2,5,12,0.0
689,dissatisfied,Male,Loyal Customer,55,Business travel,Eco,1865,3,4,4,4,4,3,4,4,3,2,3,2,4,4,4,7.0
690,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,1813,3,2,3,4,3,3,3,3,4,1,4,3,3,3,4,7.0
691,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,250,1,1,1,1,5,5,4,4,4,4,4,3,4,3,0,13.0
692,dissatisfied,Female,Loyal Customer,31,Business travel,Eco,1287,3,2,2,2,3,4,3,3,2,2,3,2,4,3,4,0.0
693,dissatisfied,Male,Loyal Customer,51,Business travel,Business,3104,2,4,4,4,3,3,4,2,2,2,2,4,2,1,0,0.0
694,satisfied,Female,Loyal Customer,46,Personal Travel,Eco Plus,274,4,4,4,4,4,4,4,2,4,3,1,4,3,4,0,0.0
695,satisfied,Male,Loyal Customer,36,Business travel,Business,358,0,0,0,3,5,4,5,5,5,5,5,5,5,3,52,49.0
696,satisfied,Female,Loyal Customer,40,Business travel,Eco,1872,5,1,1,1,5,5,5,5,1,3,4,3,1,5,3,11.0
697,satisfied,Male,Loyal Customer,59,Business travel,Business,513,4,4,4,4,5,4,4,4,4,5,4,3,4,5,63,61.0
698,dissatisfied,Male,Loyal Customer,33,Business travel,Business,1164,2,3,3,3,2,2,2,2,4,5,4,4,3,2,0,0.0
699,satisfied,Male,disloyal Customer,24,Business travel,Eco,2800,4,4,4,4,3,4,3,3,1,1,3,4,5,3,0,6.0
700,satisfied,Female,Loyal Customer,53,Business travel,Business,238,5,5,5,5,5,4,2,4,4,4,5,2,4,2,0,0.0
701,satisfied,Male,Loyal Customer,51,Business travel,Business,2590,3,3,3,3,3,5,4,4,4,4,4,3,4,5,6,0.0
702,satisfied,Male,Loyal Customer,56,Business travel,Eco Plus,1645,5,2,2,2,5,5,5,5,5,4,1,3,4,5,9,0.0
703,satisfied,Female,Loyal Customer,42,Business travel,Business,3557,2,2,2,2,3,5,2,4,4,4,4,5,4,4,0,11.0
704,dissatisfied,Female,Loyal Customer,47,Business travel,Business,840,1,1,5,1,1,3,4,1,1,1,1,1,1,4,24,18.0
705,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,770,4,4,4,5,3,4,4,1,1,4,1,5,1,4,0,0.0
706,satisfied,Female,Loyal Customer,42,Business travel,Business,859,3,3,3,3,3,4,4,5,5,5,5,4,5,3,30,22.0
707,dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2097,2,4,1,2,4,1,4,4,3,4,5,3,4,4,0,0.0
708,satisfied,Male,Loyal Customer,52,Business travel,Business,3830,2,2,2,2,3,5,5,4,4,4,4,5,4,4,2,0.0
709,dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2928,3,5,3,5,1,3,1,1,4,5,4,5,5,1,79,59.0
710,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,983,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,6.0
711,satisfied,Female,Loyal Customer,7,Personal Travel,Eco Plus,1615,3,3,3,3,5,4,4,4,4,4,4,5,4,5,0,0.0
712,satisfied,Male,Loyal Customer,28,Business travel,Business,3589,2,2,2,2,4,4,4,4,5,3,5,5,5,4,0,14.0
713,dissatisfied,Female,disloyal Customer,59,Business travel,Eco,1820,4,0,4,4,2,4,2,2,2,5,5,1,2,2,0,0.0
714,satisfied,Female,Loyal Customer,61,Business travel,Eco Plus,381,5,5,5,5,4,4,5,5,5,5,5,1,5,5,0,0.0
715,dissatisfied,Female,disloyal Customer,39,Business travel,Business,2041,3,3,3,4,4,3,1,4,5,2,2,3,4,4,1,0.0
716,satisfied,Male,Loyal Customer,35,Business travel,Eco,1844,4,1,2,2,4,4,4,4,3,2,4,4,5,4,0,0.0
717,satisfied,Female,Loyal Customer,36,Business travel,Business,2688,3,3,3,3,5,3,3,3,3,3,3,3,3,3,53,68.0
718,satisfied,Female,Loyal Customer,53,Business travel,Business,2705,1,1,1,1,3,5,4,4,4,4,4,3,4,3,0,0.0
719,dissatisfied,Male,Loyal Customer,56,Business travel,Business,360,1,0,0,2,3,3,2,4,4,0,5,4,4,3,63,87.0
720,dissatisfied,Female,disloyal Customer,26,Business travel,Business,2003,2,2,2,4,2,2,2,2,4,3,5,4,5,2,0,0.0
721,dissatisfied,Female,Loyal Customer,35,Personal Travel,Eco,1656,4,4,4,2,4,4,4,4,5,2,4,3,4,4,0,18.0
722,satisfied,Male,Loyal Customer,39,Business travel,Business,2005,0,0,0,4,2,2,2,3,4,4,4,2,3,2,162,158.0
723,satisfied,Female,Loyal Customer,35,Business travel,Business,4031,4,4,4,4,2,2,3,5,5,5,5,3,5,1,0,10.0
724,satisfied,Male,Loyal Customer,52,Business travel,Business,644,1,1,1,1,3,4,4,4,4,4,4,5,4,3,11,0.0
725,satisfied,Female,Loyal Customer,53,Business travel,Business,372,2,2,2,2,1,1,1,5,5,5,5,1,5,1,15,7.0
726,dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,1666,3,4,3,2,3,3,3,3,3,4,5,4,5,3,7,0.0
727,dissatisfied,Male,disloyal Customer,33,Business travel,Business,1209,3,3,3,5,4,3,4,4,3,3,5,5,4,4,0,0.0
728,satisfied,Male,Loyal Customer,31,Business travel,Business,2077,3,3,3,3,5,4,5,5,3,1,1,2,5,5,0,0.0
729,satisfied,Female,Loyal Customer,35,Business travel,Business,2428,2,2,2,2,5,5,5,5,3,3,4,5,4,5,0,0.0
730,satisfied,Male,Loyal Customer,35,Business travel,Business,1112,3,3,3,3,1,5,1,4,4,5,4,4,4,1,0,10.0
731,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,242,2,2,2,2,5,5,4,4,4,4,4,5,4,4,123,107.0
732,dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2094,3,5,3,1,5,3,5,5,2,1,4,3,5,5,10,0.0
733,dissatisfied,Male,disloyal Customer,27,Business travel,Eco,3246,3,3,3,3,1,3,1,1,4,2,3,5,1,1,2,0.0
734,satisfied,Female,Loyal Customer,25,Business travel,Business,4141,0,0,0,3,5,5,5,5,5,3,3,5,5,5,4,12.0
735,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,2490,1,1,1,1,4,4,4,4,4,4,4,5,4,3,0,0.0
736,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2066,3,5,3,3,1,3,1,1,3,3,5,5,5,1,0,15.0
737,dissatisfied,Male,disloyal Customer,49,Business travel,Business,2613,1,2,2,3,3,1,1,3,4,5,3,3,5,3,6,1.0
738,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,2037,0,3,0,3,3,0,3,3,3,4,3,2,3,3,0,1.0
739,dissatisfied,Female,Loyal Customer,49,Business travel,Business,2260,1,3,3,3,1,3,3,1,1,1,1,2,1,1,0,0.0
740,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,2247,2,2,2,2,3,4,4,4,4,4,4,4,4,5,2,0.0
741,dissatisfied,Female,Loyal Customer,56,Personal Travel,Eco,1596,4,5,4,3,4,4,4,4,4,4,4,3,4,3,4,0.0
742,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,1215,3,3,3,3,4,4,3,4,4,4,4,2,4,3,9,16.0
743,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1537,2,4,4,4,2,4,3,2,3,1,4,3,3,2,31,65.0
744,dissatisfied,Female,Loyal Customer,42,Business travel,Business,2293,1,3,4,3,1,3,2,4,4,3,1,3,4,4,1,0.0
745,satisfied,Female,Loyal Customer,60,Business travel,Business,3445,5,3,5,5,3,4,5,5,5,5,5,4,5,5,0,0.0
746,dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,2067,1,4,1,3,3,1,3,3,4,4,5,3,5,3,18,4.0
747,dissatisfied,Female,Loyal Customer,53,Business travel,Eco,568,1,4,4,4,5,3,4,1,1,1,1,4,1,4,14,6.0
748,satisfied,Male,disloyal Customer,11,Business travel,Business,1857,4,4,4,1,1,4,1,1,3,3,4,5,5,1,0,0.0
749,dissatisfied,Female,disloyal Customer,18,Business travel,Eco,1984,3,3,3,2,2,3,2,2,4,3,4,5,5,2,0,0.0
750,dissatisfied,Female,disloyal Customer,30,Business travel,Eco,2724,3,3,3,2,2,3,2,2,1,4,1,2,1,2,0,21.0
751,satisfied,Female,Loyal Customer,28,Business travel,Business,2734,5,5,5,5,4,4,4,4,5,4,4,4,4,4,15,2.0
752,satisfied,Male,Loyal Customer,40,Business travel,Business,4757,4,4,4,4,5,5,5,3,5,4,5,5,5,5,162,157.0
753,satisfied,Female,Loyal Customer,22,Business travel,Business,2523,1,1,1,1,3,3,3,3,2,5,3,2,5,3,1,0.0
754,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1422,1,1,1,1,5,5,5,5,5,3,5,4,4,5,0,0.0
755,dissatisfied,Female,Loyal Customer,45,Business travel,Eco,564,3,4,4,4,1,3,3,3,3,3,3,1,3,2,0,0.0
756,dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,3234,2,4,2,5,2,2,2,5,5,5,5,2,5,2,161,147.0
757,dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1881,4,4,4,3,3,4,3,3,1,4,3,3,2,3,0,0.0
758,dissatisfied,Female,Loyal Customer,28,Personal Travel,Eco,1582,4,2,1,2,2,1,2,2,3,3,3,2,3,2,15,38.0
759,dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2711,2,2,2,4,2,2,2,2,1,1,4,2,3,2,0,0.0
760,satisfied,Female,Loyal Customer,30,Business travel,Eco Plus,2469,5,4,4,4,5,5,5,5,2,1,4,2,1,5,1,0.0
761,dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,1994,4,4,0,3,2,0,2,2,4,3,4,4,5,2,0,0.0
762,satisfied,Male,Loyal Customer,68,Personal Travel,Eco,2033,4,4,4,4,3,4,1,3,1,1,3,2,4,3,27,28.0
763,satisfied,Female,Loyal Customer,59,Business travel,Eco,726,5,2,3,3,1,5,1,4,4,5,4,3,4,5,0,0.0
764,dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1290,1,4,1,3,1,1,1,1,1,3,3,4,3,1,0,0.0
765,dissatisfied,Male,Loyal Customer,48,Business travel,Business,499,2,3,3,3,5,4,3,2,2,3,2,4,2,3,0,0.0
766,dissatisfied,Male,Loyal Customer,45,Business travel,Business,508,3,5,5,5,3,3,2,3,3,3,3,1,3,3,0,44.0
767,satisfied,Male,Loyal Customer,37,Business travel,Business,1682,2,2,5,2,2,5,4,5,5,5,5,3,5,4,0,0.0
768,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,552,5,5,5,5,4,4,4,4,3,3,5,5,5,4,0,0.0
769,satisfied,Male,Loyal Customer,37,Business travel,Business,4034,0,0,0,4,3,5,1,4,4,5,5,1,4,2,0,0.0
770,dissatisfied,Female,disloyal Customer,25,Business travel,Business,1794,3,5,3,1,4,3,4,4,5,3,4,5,5,4,0,0.0
771,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,980,5,5,5,5,3,5,5,5,5,4,4,3,5,4,0,0.0
772,satisfied,Female,Loyal Customer,60,Business travel,Business,276,5,5,5,5,5,5,4,4,4,4,4,4,4,4,47,53.0
773,satisfied,Male,Loyal Customer,40,Personal Travel,Eco,1857,4,5,4,4,3,4,3,3,5,5,5,5,4,3,0,0.0
774,satisfied,Female,Loyal Customer,55,Business travel,Business,447,4,4,4,4,2,4,5,5,5,5,5,3,5,5,19,13.0
775,satisfied,Male,Loyal Customer,45,Personal Travel,Eco,1061,0,4,0,5,2,0,2,2,3,2,4,5,5,2,2,1.0
776,dissatisfied,Female,disloyal Customer,43,Business travel,Eco,1650,2,3,3,1,3,3,3,3,3,5,5,3,2,3,22,12.0
777,satisfied,Female,Loyal Customer,49,Business travel,Business,1999,5,5,5,5,1,3,1,5,5,5,5,3,5,4,17,5.0
778,dissatisfied,Male,disloyal Customer,28,Business travel,Eco,3004,3,3,3,4,3,3,3,3,3,2,5,4,1,3,15,17.0
779,satisfied,Male,disloyal Customer,44,Business travel,Business,1749,3,3,3,4,4,3,4,4,4,4,5,4,5,4,0,3.0
780,satisfied,Female,Loyal Customer,17,Business travel,Business,2490,4,4,4,4,4,4,4,4,5,3,5,3,4,4,0,0.0
781,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2105,2,3,2,3,1,2,1,1,1,1,5,4,2,1,0,7.0
782,satisfied,Female,Loyal Customer,54,Business travel,Eco Plus,468,5,1,1,1,5,3,2,5,5,5,5,5,5,4,0,0.0
783,satisfied,Male,Loyal Customer,50,Business travel,Business,2497,3,3,3,3,3,5,5,1,1,2,1,5,1,5,0,9.0
784,satisfied,Female,Loyal Customer,31,Business travel,Business,1602,1,1,1,1,5,5,5,5,5,4,4,3,4,5,0,0.0
785,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1562,1,1,1,1,3,4,4,4,4,4,4,4,4,4,0,0.0
786,satisfied,Male,Loyal Customer,44,Business travel,Business,362,3,3,2,3,3,4,4,4,4,4,4,3,4,3,0,0.0
787,satisfied,Female,Loyal Customer,69,Personal Travel,Business,714,2,5,2,2,3,5,4,4,4,4,4,4,4,4,0,16.0
788,satisfied,Male,Loyal Customer,51,Business travel,Business,3000,2,2,2,2,5,4,5,3,3,3,3,4,3,5,0,3.0
789,satisfied,Male,disloyal Customer,23,Business travel,Business,1807,4,5,4,1,4,4,4,4,3,3,5,3,4,4,9,1.0
790,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1898,2,0,2,1,1,2,1,1,5,5,4,5,5,1,0,0.0
791,satisfied,Female,Loyal Customer,47,Business travel,Business,434,5,5,5,5,5,5,5,4,4,4,4,5,4,5,0,10.0
792,satisfied,Male,Loyal Customer,34,Business travel,Business,533,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0.0
793,satisfied,Female,Loyal Customer,52,Business travel,Business,3118,4,4,4,4,4,2,5,4,4,4,4,5,4,3,0,0.0
794,dissatisfied,Male,Loyal Customer,32,Business travel,Business,2152,2,4,4,4,2,2,2,2,1,5,3,4,3,2,18,8.0
795,dissatisfied,Male,Loyal Customer,30,Business travel,Business,2236,1,2,2,2,1,1,1,1,4,5,4,1,4,1,0,0.0
796,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1577,2,2,2,2,2,4,5,5,5,5,5,5,5,3,0,0.0
797,dissatisfied,Male,disloyal Customer,17,Business travel,Eco,1790,4,4,4,3,5,4,5,5,2,4,3,2,3,5,52,65.0
798,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,2013,3,4,3,4,3,3,3,3,1,3,3,1,3,3,67,71.0
799,satisfied,Female,disloyal Customer,22,Business travel,Eco,1989,5,2,5,3,5,5,4,5,3,4,4,4,4,5,0,0.0
800,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2200,3,3,3,3,3,2,5,4,4,4,4,3,4,1,56,71.0
801,dissatisfied,Female,Loyal Customer,47,Personal Travel,Eco,331,3,5,3,4,4,4,4,3,3,3,3,5,3,3,82,75.0
802,dissatisfied,Male,Loyal Customer,58,Business travel,Business,2615,3,5,5,5,5,2,2,3,3,3,3,2,3,2,22,33.0
803,dissatisfied,Male,Loyal Customer,47,Business travel,Eco,1943,4,3,3,3,4,4,4,4,4,1,2,3,2,4,14,9.0
804,satisfied,Male,Loyal Customer,45,Business travel,Business,1461,5,4,5,5,5,5,5,5,5,5,5,5,5,3,7,0.0
805,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1529,2,4,2,4,4,2,4,4,1,4,4,3,2,4,0,0.0
806,satisfied,Male,Loyal Customer,41,Business travel,Business,2089,4,4,2,4,4,4,4,5,5,5,5,3,5,5,0,10.0
807,dissatisfied,Female,Loyal Customer,21,Business travel,Business,2580,3,4,5,4,3,3,3,3,1,3,4,2,4,3,52,50.0
808,dissatisfied,Female,Loyal Customer,61,Business travel,Business,583,3,3,1,1,3,3,3,3,3,3,3,4,3,4,0,11.0
809,satisfied,Male,Loyal Customer,61,Business travel,Business,3868,2,2,3,2,4,2,4,5,5,5,5,1,5,2,5,0.0
810,dissatisfied,Male,disloyal Customer,16,Business travel,Eco,2118,4,4,4,4,3,4,2,3,4,2,4,4,4,3,2,0.0
811,dissatisfied,Male,Loyal Customer,30,Business travel,Eco,3931,3,5,5,5,3,3,3,3,2,2,4,1,3,3,0,0.0
812,satisfied,Female,Loyal Customer,18,Personal Travel,Eco Plus,1516,5,1,5,4,5,5,5,5,2,1,3,4,4,5,0,0.0
813,dissatisfied,Female,Loyal Customer,32,Business travel,Eco Plus,5344,1,1,2,1,1,1,1,3,3,3,2,1,2,1,4,54.0
814,dissatisfied,Male,Loyal Customer,29,Business travel,Business,4596,3,5,5,5,3,3,3,3,4,3,4,1,4,3,0,0.0
815,dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1360,1,5,1,5,3,1,3,3,5,1,2,4,3,3,0,0.0
816,dissatisfied,Female,Loyal Customer,47,Business travel,Business,2882,3,4,4,4,3,3,3,3,3,2,3,4,3,1,37,52.0
817,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,2048,5,5,5,2,4,5,4,4,3,4,5,3,4,4,0,0.0
818,satisfied,Female,Loyal Customer,56,Business travel,Business,1758,2,2,2,2,1,5,1,5,5,5,5,1,5,5,0,0.0
819,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2047,1,1,3,1,4,4,5,5,5,5,5,4,5,4,21,26.0
820,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2190,4,4,3,4,4,3,4,4,4,3,3,5,5,4,0,0.0
821,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,1054,2,2,2,2,2,5,4,4,4,4,4,5,4,3,0,0.0
822,dissatisfied,Female,Loyal Customer,43,Business travel,Eco Plus,363,2,2,2,2,2,4,4,2,2,2,2,3,2,2,6,0.0
823,dissatisfied,Male,Loyal Customer,55,Business travel,Eco,1981,4,4,2,4,4,4,4,4,1,1,4,1,3,4,0,0.0
824,dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1810,4,2,4,4,5,4,5,5,2,4,3,4,4,5,52,51.0
825,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,65,2,3,2,2,3,4,5,5,5,5,5,3,5,5,0,0.0
826,satisfied,Male,Loyal Customer,39,Business travel,Business,1874,4,2,4,4,5,4,4,5,5,4,4,5,5,5,0,0.0
827,satisfied,Male,Loyal Customer,50,Business travel,Business,1968,5,5,5,5,4,4,4,5,5,5,5,3,5,3,0,0.0
828,satisfied,Female,Loyal Customer,51,Business travel,Business,2383,3,3,3,3,2,5,4,5,5,5,5,3,5,4,28,12.0
829,satisfied,Male,Loyal Customer,40,Business travel,Business,2260,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,4.0
830,satisfied,Female,Loyal Customer,62,Personal Travel,Eco Plus,554,3,1,3,3,2,4,4,5,5,5,5,5,5,3,42,36.0
831,dissatisfied,Male,disloyal Customer,36,Business travel,Eco,2169,2,5,2,3,2,1,1,1,1,3,1,1,2,1,171,185.0
832,satisfied,Male,Loyal Customer,31,Business travel,Business,3489,5,5,5,5,4,4,4,4,5,2,5,3,4,4,14,16.0
833,satisfied,Female,Loyal Customer,49,Business travel,Business,307,0,0,0,1,3,5,4,3,3,2,2,5,3,3,67,64.0
834,satisfied,Male,Loyal Customer,60,Business travel,Business,1977,1,1,1,1,5,4,5,5,5,5,5,3,5,4,0,0.0
835,dissatisfied,Female,Loyal Customer,42,Personal Travel,Eco,1098,4,4,5,4,3,3,3,2,2,5,2,3,2,4,0,0.0
836,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2675,3,3,3,4,4,3,4,4,3,3,3,4,3,4,10,1.0
837,dissatisfied,Female,disloyal Customer,49,Business travel,Eco,2930,1,1,1,1,1,1,1,1,2,2,1,3,5,1,0,0.0
838,satisfied,Female,Loyal Customer,44,Business travel,Business,2055,0,0,0,3,2,4,4,1,1,1,1,5,1,4,0,0.0
839,satisfied,Male,Loyal Customer,51,Business travel,Business,2208,3,3,3,3,5,5,5,5,5,5,5,5,4,5,134,114.0
840,satisfied,Female,Loyal Customer,28,Business travel,Business,1870,2,2,2,2,5,5,5,5,5,5,5,4,4,5,0,0.0
841,dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,2113,1,5,1,3,1,1,4,1,4,2,5,5,4,1,0,0.0
842,satisfied,Male,disloyal Customer,30,Business travel,Business,2187,4,4,4,3,1,4,1,1,3,4,5,4,5,1,6,1.0
843,dissatisfied,Male,Loyal Customer,22,Business travel,Business,2025,2,5,5,5,2,2,2,2,3,5,4,3,4,2,68,66.0
844,dissatisfied,Male,Loyal Customer,74,Business travel,Business,504,1,3,3,3,4,3,3,1,1,1,1,4,1,3,45,33.0
845,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1959,5,5,5,5,4,4,4,4,4,2,3,1,1,4,0,0.0
846,satisfied,Female,Loyal Customer,37,Business travel,Business,3615,0,4,0,4,5,4,4,3,3,3,3,5,3,3,8,3.0
847,satisfied,Female,Loyal Customer,39,Business travel,Business,354,1,1,1,1,2,4,4,5,5,5,5,4,5,5,19,9.0
848,satisfied,Male,Loyal Customer,47,Business travel,Eco,1546,4,2,2,2,4,4,4,4,3,4,1,5,3,4,43,46.0
849,satisfied,Female,Loyal Customer,56,Business travel,Business,1841,5,5,5,5,5,4,4,5,5,5,5,3,5,4,4,0.0
850,dissatisfied,Female,Loyal Customer,56,Business travel,Eco,466,3,1,5,1,2,3,4,3,3,3,3,4,3,2,0,7.0
851,dissatisfied,Male,disloyal Customer,32,Business travel,Business,2502,3,3,3,4,1,3,1,1,3,5,4,3,5,1,19,20.0
852,dissatisfied,Male,disloyal Customer,56,Business travel,Eco,1542,1,3,1,3,5,1,5,5,4,3,3,2,4,5,0,0.0
853,dissatisfied,Female,Loyal Customer,68,Personal Travel,Eco Plus,983,4,1,4,1,1,1,2,3,3,4,3,2,3,4,0,0.0
854,dissatisfied,Female,Loyal Customer,53,Business travel,Business,1630,1,5,5,5,1,4,3,2,2,2,1,4,2,4,0,0.0
855,dissatisfied,Female,Loyal Customer,35,Business travel,Eco Plus,1749,1,4,4,4,1,1,1,1,4,2,2,1,2,1,55,
856,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1556,3,3,3,1,2,3,2,2,4,1,4,3,3,2,4,0.0
857,satisfied,Male,Loyal Customer,63,Business travel,Eco,1653,5,4,4,4,5,5,5,5,5,2,5,3,2,5,0,13.0
858,satisfied,Male,Loyal Customer,47,Business travel,Eco Plus,1379,4,4,4,4,4,4,4,4,5,3,4,4,4,4,20,8.0
859,satisfied,Male,disloyal Customer,28,Business travel,Eco,1332,5,0,5,2,1,5,1,1,3,1,3,4,3,1,3,0.0
860,satisfied,Female,Loyal Customer,48,Business travel,Business,882,2,2,2,2,5,4,5,4,4,4,4,3,4,3,9,3.0
861,dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,2130,1,5,0,3,3,0,3,3,4,4,4,5,5,3,0,0.0
862,satisfied,Female,Loyal Customer,42,Business travel,Business,3981,3,3,3,3,3,5,5,5,5,5,5,4,5,3,38,39.0
863,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,1720,5,5,5,2,4,5,4,4,3,5,4,3,5,4,0,0.0
864,satisfied,Male,Loyal Customer,36,Business travel,Business,342,0,0,0,5,4,4,1,3,3,3,3,1,3,4,0,0.0
865,dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1814,4,4,4,3,4,4,4,4,3,4,4,1,4,4,0,0.0
866,dissatisfied,Female,disloyal Customer,29,Business travel,Eco,2263,3,3,3,4,3,3,3,3,3,4,3,4,4,3,27,12.0
867,satisfied,Female,Loyal Customer,50,Business travel,Business,2802,0,5,0,2,5,4,4,3,3,3,3,5,3,5,21,19.0
868,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,95,5,1,1,1,2,1,3,5,5,5,5,2,5,4,7,5.0
