satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
653,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,1280,0,3,0,4,5,0,5,5,2,1,4,2,4,5,12,14.0
654,satisfied,Male,Loyal Customer,49,Business travel,Business,877,2,2,2,2,3,4,5,5,5,5,5,4,5,5,0,0.0
655,dissatisfied,Female,Loyal Customer,20,Personal Travel,Eco Plus,2002,2,5,2,4,2,4,4,3,3,4,5,4,3,4,228,232.0
656,satisfied,Female,Loyal Customer,30,Business travel,Business,2853,1,2,1,1,2,2,2,2,4,3,2,5,2,2,0,0.0
657,satisfied,Female,Loyal Customer,53,Business travel,Business,2266,5,5,5,5,5,3,5,5,5,5,5,5,5,3,4,0.0
658,satisfied,Male,Loyal Customer,53,Business travel,Business,3577,5,5,5,5,2,5,4,4,4,4,4,5,4,5,0,1.0
659,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1685,5,5,5,5,3,5,4,5,5,5,3,4,5,3,0,0.0
660,dissatisfied,Male,disloyal Customer,37,Business travel,Eco,1060,2,5,2,4,2,2,2,2,1,3,2,2,2,2,0,0.0
661,dissatisfied,Male,Loyal Customer,71,Business travel,Eco Plus,1785,3,3,3,3,3,3,3,3,3,2,4,1,3,3,75,73.0
662,dissatisfied,Female,disloyal Customer,35,Business travel,Eco,1923,2,2,2,3,1,2,1,1,2,4,4,4,4,1,31,22.0
663,dissatisfied,Male,Loyal Customer,73,Business travel,Business,2160,1,1,1,1,3,4,3,2,2,2,1,3,2,4,0,0.0
664,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1781,2,4,2,1,1,2,1,1,1,2,5,5,1,1,67,39.0
665,dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1910,1,3,1,1,5,1,5,5,4,5,3,2,5,5,0,0.0
666,satisfied,Female,Loyal Customer,50,Business travel,Business,430,3,3,3,3,3,5,5,4,4,4,4,3,4,5,0,0.0
667,satisfied,Male,disloyal Customer,18,Business travel,Eco,1937,4,0,4,3,5,4,3,5,4,1,5,1,5,5,0,1.0
668,dissatisfied,Male,Loyal Customer,39,Business travel,Business,769,4,4,4,4,3,3,3,4,4,4,4,4,4,2,7,46.0
669,satisfied,Male,Loyal Customer,63,Business travel,Eco,1562,4,2,2,2,4,4,4,4,1,3,5,5,5,4,0,0.0
670,dissatisfied,Female,Loyal Customer,57,Personal Travel,Eco,689,4,5,4,4,5,5,4,4,4,4,4,5,4,5,1,24.0
671,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,2036,1,1,1,1,4,5,4,5,5,5,5,5,5,5,0,0.0
672,dissatisfied,Female,disloyal Customer,29,Business travel,Eco,1926,4,0,4,2,2,4,2,2,5,4,3,5,5,2,0,6.0
673,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,1913,5,5,5,5,4,5,4,5,5,5,5,3,5,4,0,0.0
674,dissatisfied,Female,Loyal Customer,48,Business travel,Business,2798,3,3,3,3,5,3,4,3,3,3,3,1,3,4,0,3.0
675,dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,1911,2,4,3,4,4,3,2,4,5,3,4,5,4,4,0,10.0
676,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1382,1,5,1,2,3,1,3,3,5,3,4,3,5,3,0,0.0
677,satisfied,Female,Loyal Customer,47,Business travel,Business,1678,1,1,1,1,4,4,4,4,4,4,4,3,4,4,74,59.0
678,dissatisfied,Female,Loyal Customer,44,Business travel,Eco,314,2,2,2,2,4,3,3,2,2,2,2,4,2,4,82,60.0
679,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2063,5,5,5,5,4,4,4,4,5,2,4,5,5,4,0,0.0
680,dissatisfied,Female,disloyal Customer,34,Business travel,Eco,2867,2,2,2,3,5,2,5,5,2,4,3,2,2,5,7,14.0
681,satisfied,Male,Loyal Customer,39,Business travel,Business,1913,1,1,1,1,3,4,4,3,3,4,3,4,3,3,15,0.0
682,dissatisfied,Male,Loyal Customer,57,Business travel,Business,1737,1,3,4,4,5,4,3,1,1,1,1,4,1,2,0,0.0
683,dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2659,3,2,3,2,2,3,5,2,3,5,2,4,2,2,0,0.0
684,dissatisfied,Male,Loyal Customer,52,Business travel,Business,2672,1,5,5,5,1,4,4,1,1,1,1,2,1,1,0,0.0
685,satisfied,Male,Loyal Customer,54,Business travel,Business,2660,3,3,3,3,4,5,4,3,3,3,3,3,3,3,0,0.0
686,dissatisfied,Male,Loyal Customer,26,Business travel,Eco Plus,3043,2,1,1,1,2,2,1,2,2,1,2,4,4,2,44,21.0
687,satisfied,Female,Loyal Customer,42,Business travel,Business,639,3,3,3,3,2,5,5,4,4,4,4,5,4,5,0,0.0
688,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1491,4,2,2,2,4,4,4,4,1,4,3,4,5,4,0,0.0
689,dissatisfied,Female,Loyal Customer,64,Business travel,Business,2688,1,3,3,3,1,1,1,4,5,3,4,1,2,1,118,194.0
690,dissatisfied,Male,Loyal Customer,23,Business travel,Business,5171,2,5,5,5,2,2,2,1,2,4,4,2,1,2,164,157.0
691,dissatisfied,Male,Loyal Customer,64,Business travel,Business,3388,2,1,1,1,3,3,3,2,2,2,2,3,2,2,0,0.0
692,dissatisfied,Male,disloyal Customer,34,Business travel,Eco,2168,2,3,2,2,1,2,4,1,4,3,5,5,1,1,0,0.0
693,dissatisfied,Male,Loyal Customer,71,Business travel,Business,409,4,4,4,4,4,3,4,4,4,4,4,4,4,1,6,1.0
694,satisfied,Female,disloyal Customer,39,Business travel,Business,1840,2,2,2,3,5,2,5,5,5,4,4,5,3,5,18,14.0
695,dissatisfied,Female,Loyal Customer,33,Personal Travel,Eco,2746,3,5,4,3,5,4,5,5,3,5,4,3,4,5,6,0.0
696,satisfied,Female,disloyal Customer,49,Business travel,Business,1266,4,4,4,1,4,4,4,4,5,5,4,5,4,4,12,17.0
697,satisfied,Female,Loyal Customer,36,Business travel,Business,2537,3,3,3,3,2,4,3,5,5,5,5,5,5,5,2,0.0
698,satisfied,Male,Loyal Customer,39,Business travel,Business,450,4,4,3,4,5,4,4,3,3,3,3,3,3,4,0,0.0
699,dissatisfied,Female,disloyal Customer,8,Business travel,Business,2016,1,2,1,4,3,1,3,3,4,5,3,4,3,3,87,95.0
700,dissatisfied,Male,Loyal Customer,43,Business travel,Eco,1262,2,3,3,3,1,2,1,1,1,1,4,4,4,1,123,129.0
701,satisfied,Male,disloyal Customer,25,Business travel,Business,1688,4,4,4,2,1,4,1,1,4,5,5,5,5,1,0,0.0
702,dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1624,2,4,2,3,1,2,1,1,3,4,5,5,5,1,0,4.0
703,satisfied,Male,Loyal Customer,40,Business travel,Business,3628,4,4,4,4,5,4,5,4,4,4,4,4,4,3,0,0.0
704,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1833,1,1,1,1,5,5,4,4,4,4,4,4,4,5,25,11.0
705,satisfied,Male,disloyal Customer,23,Business travel,Eco,1573,4,4,4,4,3,4,3,3,5,1,4,4,5,3,1,0.0
706,dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2841,3,5,3,3,3,3,3,3,5,4,3,4,5,3,24,11.0
707,satisfied,Female,disloyal Customer,22,Business travel,Business,2537,0,4,0,5,5,0,5,5,4,4,4,3,5,5,6,9.0
708,satisfied,Male,Loyal Customer,48,Business travel,Business,327,0,0,0,3,4,4,5,5,5,2,2,3,5,5,12,9.0
709,dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2145,3,5,3,4,2,3,2,2,4,2,2,5,3,2,0,0.0
710,dissatisfied,Male,Loyal Customer,52,Business travel,Business,320,4,4,4,4,3,4,4,4,4,4,4,2,4,4,0,0.0
711,satisfied,Male,Loyal Customer,54,Business travel,Business,2617,5,5,5,5,5,5,5,3,5,4,5,5,4,5,141,190.0
712,satisfied,Female,Loyal Customer,63,Personal Travel,Eco Plus,257,4,2,0,3,2,4,4,2,2,0,1,3,2,4,0,0.0
713,dissatisfied,Female,disloyal Customer,16,Business travel,Eco,1939,3,3,3,5,1,3,1,1,3,2,4,5,2,1,13,5.0
714,dissatisfied,Female,Loyal Customer,33,Business travel,Eco,1159,1,3,3,3,1,1,1,1,1,5,3,3,4,1,5,34.0
715,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1487,2,4,2,3,2,2,2,2,5,5,4,5,5,2,0,0.0
716,satisfied,Male,Loyal Customer,47,Business travel,Business,249,3,3,4,3,5,3,1,4,4,4,5,4,4,2,0,0.0
717,satisfied,Male,Loyal Customer,57,Personal Travel,Eco,2471,4,5,4,4,3,4,3,3,3,2,4,4,4,3,0,0.0
718,satisfied,Female,Loyal Customer,58,Business travel,Business,2950,4,4,4,4,3,5,5,5,5,5,5,5,5,3,11,7.0
719,dissatisfied,Female,disloyal Customer,21,Business travel,Eco,1459,1,2,1,4,5,1,5,5,4,5,3,2,4,5,0,0.0
720,dissatisfied,Male,disloyal Customer,44,Business travel,Business,1227,2,2,2,4,1,2,1,1,3,5,4,3,3,1,0,0.0
721,satisfied,Male,Loyal Customer,45,Business travel,Business,880,3,3,3,3,5,5,5,4,4,4,4,5,4,3,0,3.0
722,satisfied,Female,Loyal Customer,60,Business travel,Business,2890,4,4,4,4,4,2,2,5,5,4,5,3,5,4,1,0.0
723,dissatisfied,Male,disloyal Customer,37,Business travel,Business,2802,2,3,3,5,4,3,4,4,4,4,5,3,5,4,0,0.0
724,dissatisfied,Male,disloyal Customer,20,Business travel,Eco,1667,4,3,4,5,5,4,5,5,1,4,5,1,4,5,0,1.0
725,satisfied,Female,Loyal Customer,49,Business travel,Business,2644,1,1,1,1,3,5,5,5,5,5,5,4,5,4,0,0.0
726,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2261,4,2,2,2,1,1,2,5,5,4,5,4,5,1,58,41.0
727,dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2330,3,4,2,3,3,2,3,3,3,5,3,1,3,3,0,13.0
728,satisfied,Male,Loyal Customer,41,Business travel,Business,2557,4,4,4,4,4,3,4,5,5,5,5,4,5,4,0,0.0
729,satisfied,Female,Loyal Customer,28,Business travel,Business,1937,2,2,2,2,5,5,5,5,3,3,5,3,5,5,0,0.0
730,satisfied,Male,Loyal Customer,37,Business travel,Business,970,5,5,5,5,2,5,5,4,4,4,4,3,4,5,42,8.0
731,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2616,2,5,2,4,2,2,5,2,5,4,4,4,4,2,0,17.0
732,dissatisfied,Female,disloyal Customer,10,Business travel,Eco,1775,4,2,4,3,1,4,1,1,3,4,3,4,4,1,45,31.0
733,satisfied,Female,Loyal Customer,56,Business travel,Business,3795,3,3,4,3,3,4,5,4,4,4,4,4,4,3,0,0.0
734,satisfied,Male,Loyal Customer,27,Business travel,Business,2809,2,1,2,2,5,4,5,5,4,4,5,5,5,5,29,31.0
735,dissatisfied,Male,disloyal Customer,30,Business travel,Business,1464,3,3,3,4,2,3,2,2,5,3,4,3,5,2,0,0.0
736,satisfied,Female,Loyal Customer,31,Business travel,Business,3560,5,5,4,5,4,4,4,4,3,4,5,5,4,4,0,0.0
737,satisfied,Female,Loyal Customer,42,Business travel,Business,3895,2,2,2,2,5,4,4,4,4,5,4,5,4,1,0,0.0
738,satisfied,Male,Loyal Customer,50,Business travel,Business,283,5,5,5,5,3,5,4,4,4,4,4,4,4,3,27,40.0
739,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1793,5,2,5,2,2,5,2,2,4,5,2,2,2,2,0,0.0
740,satisfied,Female,Loyal Customer,54,Business travel,Business,2670,5,5,5,5,2,5,5,2,2,2,2,4,2,5,2,0.0
741,dissatisfied,Female,Loyal Customer,60,Business travel,Eco Plus,242,3,2,2,2,2,4,3,3,3,3,3,1,3,2,35,16.0
742,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,693,4,1,1,1,4,4,5,4,5,1,2,2,1,4,42,34.0
743,dissatisfied,Male,Loyal Customer,46,Business travel,Business,1603,1,3,3,3,1,4,3,1,1,1,1,3,1,3,0,0.0
744,dissatisfied,Male,Loyal Customer,12,Business travel,Eco,2853,2,4,5,4,2,2,3,2,4,3,4,1,4,2,11,7.0
745,satisfied,Male,Loyal Customer,32,Personal Travel,Eco Plus,3442,0,4,0,3,0,5,5,1,4,3,5,5,4,5,0,0.0
746,satisfied,Male,Loyal Customer,57,Business travel,Eco Plus,1291,4,4,3,3,4,4,4,4,5,3,4,1,4,4,0,13.0
747,satisfied,Female,Loyal Customer,24,Business travel,Business,2530,5,5,5,5,2,2,2,2,5,2,4,4,4,2,21,24.0
748,dissatisfied,Male,Loyal Customer,59,Personal Travel,Business,315,1,0,1,3,5,4,4,5,5,1,5,4,5,3,0,0.0
749,dissatisfied,Male,Loyal Customer,12,Personal Travel,Business,2349,3,0,3,1,1,3,1,1,4,5,5,3,4,1,0,0.0
750,dissatisfied,Female,disloyal Customer,21,Business travel,Eco,2799,3,3,3,5,3,3,3,3,4,2,5,5,5,3,7,0.0
751,satisfied,Male,Loyal Customer,46,Business travel,Business,392,2,2,2,2,2,5,5,4,4,4,4,3,4,3,0,4.0
752,dissatisfied,Male,Loyal Customer,35,Business travel,Business,3244,3,4,4,4,5,4,4,3,3,3,3,3,3,3,24,38.0
753,dissatisfied,Male,disloyal Customer,13,Business travel,Eco,1909,3,3,3,4,5,3,5,5,4,1,2,3,4,5,46,63.0
754,dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2730,2,5,2,2,2,2,2,2,5,4,4,4,5,2,0,0.0
755,dissatisfied,Male,Loyal Customer,29,Business travel,Business,4785,1,3,3,3,1,1,1,1,4,5,4,1,3,1,0,0.0
756,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1864,2,5,2,4,5,2,5,5,4,1,3,3,1,5,7,0.0
757,satisfied,Male,Loyal Customer,54,Business travel,Business,2690,5,5,5,5,2,2,2,2,3,3,2,2,4,2,0,0.0
758,dissatisfied,Female,Loyal Customer,32,Business travel,Eco,2402,4,2,2,2,4,3,4,4,4,4,3,1,4,4,39,26.0
759,satisfied,Male,Loyal Customer,33,Personal Travel,Business,1399,4,1,4,5,4,4,4,4,5,3,4,3,4,4,10,15.0
760,satisfied,Female,Loyal Customer,39,Business travel,Business,2206,1,1,3,1,4,4,5,4,4,4,4,4,4,5,0,3.0
761,satisfied,Female,Loyal Customer,33,Business travel,Business,2253,1,1,1,1,1,4,5,4,4,4,3,1,4,5,0,0.0
762,satisfied,Male,Loyal Customer,32,Business travel,Eco,1696,0,0,0,2,3,0,3,3,4,1,3,1,4,3,45,51.0
763,dissatisfied,Male,Loyal Customer,44,Business travel,Eco Plus,1986,3,1,1,1,3,3,3,3,4,2,2,1,2,3,106,98.0
764,dissatisfied,Female,Loyal Customer,52,Business travel,Business,1755,3,5,5,5,3,3,4,3,3,3,3,1,3,4,0,0.0
765,satisfied,Male,Loyal Customer,43,Business travel,Business,633,1,1,1,1,4,5,4,4,4,4,4,5,4,3,0,0.0
766,dissatisfied,Male,disloyal Customer,26,Business travel,Eco,1948,1,1,1,2,4,1,4,4,3,5,3,2,3,4,0,17.0
767,satisfied,Female,disloyal Customer,23,Business travel,Eco,2017,4,4,4,3,3,4,3,3,3,3,5,3,4,3,71,65.0
768,dissatisfied,Female,disloyal Customer,30,Business travel,Business,2375,1,1,1,3,4,1,4,4,5,5,4,3,4,4,0,0.0
769,satisfied,Male,Loyal Customer,45,Business travel,Business,2521,5,5,5,5,5,5,4,5,5,5,5,5,5,5,34,19.0
770,satisfied,Female,disloyal Customer,29,Business travel,Business,1949,4,5,5,2,5,5,5,5,3,3,4,5,5,5,6,5.0
771,dissatisfied,Male,Loyal Customer,35,Business travel,Business,226,3,3,3,3,5,3,4,2,2,2,3,4,2,3,0,0.0
772,dissatisfied,Male,Loyal Customer,45,Business travel,Eco,2246,3,4,4,4,3,3,3,3,2,4,4,1,3,3,0,0.0
773,dissatisfied,Female,Loyal Customer,34,Business travel,Eco,2267,1,4,4,4,1,1,1,1,1,1,4,3,4,1,0,0.0
774,dissatisfied,Female,Loyal Customer,33,Business travel,Business,1552,2,4,4,4,4,4,3,2,2,2,2,1,2,3,0,0.0
775,satisfied,Male,Loyal Customer,55,Business travel,Business,2391,5,5,5,5,3,4,4,5,5,5,5,4,5,5,0,0.0
776,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2725,2,4,2,3,3,2,3,3,4,3,3,5,5,3,32,34.0
777,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1741,2,2,2,2,5,4,4,4,4,4,4,3,4,4,0,0.0
778,dissatisfied,Male,Loyal Customer,51,Business travel,Eco Plus,1879,3,2,3,2,3,3,3,3,2,5,2,1,3,3,14,10.0
779,satisfied,Female,Loyal Customer,32,Business travel,Business,3300,0,0,0,2,5,5,5,5,5,4,5,4,4,5,0,0.0
780,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,2504,2,2,2,2,5,5,4,4,4,4,4,5,4,5,9,5.0
781,dissatisfied,Female,Loyal Customer,30,Business travel,Business,1330,1,2,2,2,1,1,1,1,3,1,3,4,3,1,52,51.0
782,dissatisfied,Female,Loyal Customer,72,Business travel,Business,2200,4,2,1,2,2,3,3,4,4,4,4,1,4,1,46,41.0
783,dissatisfied,Female,Loyal Customer,24,Business travel,Business,4158,4,4,4,4,4,4,4,4,3,1,4,4,3,4,3,0.0
784,dissatisfied,Female,disloyal Customer,18,Business travel,Eco,1047,2,2,2,4,4,2,1,4,4,5,4,3,4,4,0,59.0
785,dissatisfied,Male,disloyal Customer,44,Business travel,Business,1592,4,4,4,3,2,4,2,2,5,3,5,3,5,2,0,0.0
786,satisfied,Male,Loyal Customer,56,Business travel,Business,2081,5,5,5,5,2,4,5,3,3,2,3,3,3,3,0,0.0
787,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco Plus,1824,2,1,2,1,1,2,1,1,3,4,2,3,1,1,0,0.0
788,dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2194,3,2,3,3,4,3,1,4,4,3,4,2,4,4,0,0.0
789,dissatisfied,Female,Loyal Customer,21,Personal Travel,Eco,1537,4,3,4,4,1,4,1,1,1,3,5,2,2,1,0,0.0
790,dissatisfied,Female,Loyal Customer,14,Personal Travel,Eco Plus,2311,2,4,3,3,3,3,3,3,5,5,5,3,4,3,144,147.0
791,satisfied,Male,Loyal Customer,47,Business travel,Business,1768,4,4,4,4,2,4,4,5,5,5,5,4,5,3,5,0.0
792,dissatisfied,Male,disloyal Customer,7,Business travel,Eco,1725,3,2,2,4,2,2,2,2,2,1,4,2,4,2,38,32.0
793,satisfied,Male,Loyal Customer,58,Business travel,Business,2119,2,2,2,2,3,4,5,5,5,5,4,4,5,5,0,0.0
794,satisfied,Female,Loyal Customer,52,Business travel,Eco,275,4,2,2,2,3,2,3,4,4,4,4,1,4,3,0,0.0
795,satisfied,Male,Loyal Customer,41,Business travel,Business,2628,0,0,0,3,3,5,4,4,4,4,4,3,4,3,0,0.0
796,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,1216,0,4,0,2,4,0,4,4,4,2,5,5,5,4,0,1.0
797,satisfied,Male,disloyal Customer,24,Business travel,Business,2217,0,3,0,3,2,0,2,2,3,5,4,4,5,2,0,0.0
798,dissatisfied,Female,disloyal Customer,26,Business travel,Business,2154,1,4,1,4,5,1,2,5,1,4,3,3,3,5,0,0.0
799,dissatisfied,Male,disloyal Customer,18,Business travel,Business,2099,4,0,4,4,3,4,4,3,4,3,4,1,4,3,44,87.0
800,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,1218,4,2,4,3,2,2,2,2,2,4,2,1,2,1,4,0.0
801,satisfied,Female,Loyal Customer,48,Business travel,Business,3394,3,3,3,3,3,5,4,5,5,5,5,5,5,3,0,0.0
802,dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco Plus,1912,3,4,3,2,5,3,5,5,5,3,5,4,4,5,0,0.0
803,satisfied,Female,Loyal Customer,44,Business travel,Business,1936,5,5,5,5,4,5,1,5,5,5,5,4,5,3,0,0.0
804,satisfied,Female,Loyal Customer,53,Business travel,Business,1000,4,4,4,4,2,4,4,5,5,5,5,4,5,4,0,0.0
805,dissatisfied,Male,disloyal Customer,54,Business travel,Eco Plus,2158,2,2,2,2,1,2,1,1,3,5,1,4,2,1,27,32.0
806,satisfied,Female,Loyal Customer,28,Business travel,Business,2751,5,5,5,5,4,4,4,4,4,3,1,2,5,4,0,0.0
807,satisfied,Male,Loyal Customer,19,Business travel,Eco Plus,1911,0,4,0,2,4,0,4,4,4,1,3,1,5,4,0,0.0
808,dissatisfied,Female,disloyal Customer,22,Business travel,Eco,2452,4,4,4,4,1,4,1,1,4,4,1,3,1,1,28,31.0
809,satisfied,Male,Loyal Customer,45,Business travel,Business,1070,1,1,1,1,5,5,1,4,4,3,4,3,4,3,1,0.0
810,dissatisfied,Male,Loyal Customer,45,Business travel,Eco,1568,4,3,4,4,4,4,4,4,4,3,3,4,4,4,66,78.0
811,satisfied,Female,Loyal Customer,38,Business travel,Business,483,3,3,5,3,3,4,5,4,4,4,4,3,4,4,4,5.0
812,dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco Plus,2218,3,5,3,1,1,3,1,1,3,2,4,3,5,1,9,0.0
813,dissatisfied,Female,disloyal Customer,32,Business travel,Eco,1430,4,4,3,3,4,3,4,4,3,2,1,3,4,4,0,0.0
814,satisfied,Female,Loyal Customer,40,Personal Travel,Eco Plus,2239,4,1,1,1,3,3,5,5,5,4,5,4,5,4,0,0.0
815,dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,1309,2,5,2,3,4,2,4,4,3,2,4,5,4,4,0,0.0
816,satisfied,Male,Loyal Customer,47,Business travel,Business,2375,5,5,5,5,3,4,5,5,5,5,5,3,5,5,0,0.0
817,dissatisfied,Male,Loyal Customer,43,Business travel,Eco Plus,1273,2,4,4,4,2,2,2,2,4,3,3,2,4,2,4,0.0
818,satisfied,Female,Loyal Customer,37,Business travel,Business,834,1,1,1,1,1,4,1,3,3,3,3,2,3,3,0,0.0
819,dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1709,3,3,3,4,3,3,3,3,4,3,4,3,3,3,0,0.0
820,satisfied,Female,Loyal Customer,16,Personal Travel,Eco Plus,2074,4,3,3,3,4,4,4,4,2,3,4,3,4,4,0,0.0
821,satisfied,Female,disloyal Customer,24,Business travel,Eco,2301,4,4,4,4,2,4,2,2,3,3,4,5,5,2,15,0.0
822,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,2086,5,5,5,5,4,4,4,4,5,5,5,4,5,4,20,11.0
823,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2247,1,2,1,2,4,1,4,4,2,2,2,4,3,4,0,0.0
824,dissatisfied,Male,disloyal Customer,47,Business travel,Business,1335,2,2,2,2,3,2,3,3,5,4,5,3,5,3,0,0.0
825,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,2699,2,2,2,2,2,4,5,4,4,4,4,4,4,5,0,0.0
826,dissatisfied,Male,Loyal Customer,49,Business travel,Business,2071,2,1,1,1,1,3,4,2,2,2,2,4,2,3,40,33.0
827,dissatisfied,Female,Loyal Customer,47,Business travel,Business,2119,2,4,4,4,3,2,3,2,4,3,2,3,1,3,195,200.0
828,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,283,4,5,5,5,4,4,4,4,1,2,3,4,5,4,0,0.0
829,dissatisfied,Female,disloyal Customer,25,Business travel,Eco,3663,3,3,3,2,3,1,4,4,3,1,3,4,4,4,0,0.0
830,satisfied,Female,Loyal Customer,32,Business travel,Business,5605,5,5,5,5,5,5,5,5,4,3,4,5,5,5,10,15.0
831,dissatisfied,Male,Loyal Customer,23,Business travel,Eco,1687,2,3,4,3,2,3,1,2,3,2,4,1,4,2,0,0.0
832,satisfied,Male,Loyal Customer,33,Business travel,Business,5247,2,2,5,2,4,4,4,4,2,5,2,5,5,4,0,0.0
833,satisfied,Female,Loyal Customer,52,Business travel,Business,2143,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,0.0
834,dissatisfied,Male,Loyal Customer,49,Business travel,Eco,2109,1,4,4,4,2,1,2,2,2,1,3,1,2,2,0,34.0
835,satisfied,Female,Loyal Customer,29,Business travel,Business,2372,3,3,3,3,5,5,5,5,4,5,4,4,4,5,0,0.0
836,satisfied,Male,Loyal Customer,46,Business travel,Business,3825,1,1,1,1,3,4,5,4,4,4,4,3,4,3,0,0.0
837,dissatisfied,Female,Loyal Customer,41,Business travel,Business,2559,3,4,4,4,3,3,4,3,3,3,3,2,3,2,0,0.0
838,dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco Plus,1622,2,0,0,4,3,0,3,3,1,2,2,1,3,3,0,0.0
839,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,312,0,5,0,1,4,0,4,4,5,3,4,4,4,4,16,12.0
840,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,3343,1,1,1,2,1,1,4,4,2,4,5,4,4,4,0,0.0
841,dissatisfied,Male,Loyal Customer,16,Business travel,Business,2354,1,1,5,1,1,1,1,1,1,3,4,2,3,1,0,0.0
842,dissatisfied,Male,disloyal Customer,44,Business travel,Business,2092,2,2,2,3,1,2,1,1,3,2,5,5,4,1,9,21.0
843,dissatisfied,Male,disloyal Customer,25,Business travel,Business,2849,1,3,1,2,3,1,3,3,3,3,3,4,2,3,0,2.0
844,satisfied,Female,disloyal Customer,24,Business travel,Business,2588,4,0,4,4,2,4,2,2,3,5,4,3,4,2,0,0.0
845,dissatisfied,Female,disloyal Customer,29,Business travel,Eco,1621,2,2,2,4,4,2,4,4,4,5,3,3,3,4,19,10.0
846,satisfied,Female,Loyal Customer,50,Business travel,Business,1961,3,3,3,3,3,5,5,5,5,5,5,3,5,3,20,18.0
847,satisfied,Female,Loyal Customer,53,Business travel,Business,1790,3,3,3,3,4,3,5,2,2,2,2,4,2,4,0,4.0
848,satisfied,Female,Loyal Customer,33,Business travel,Business,955,4,4,4,4,3,5,4,4,4,5,4,4,4,5,0,0.0
849,satisfied,Male,Loyal Customer,22,Business travel,Business,1652,5,5,5,5,5,5,5,5,2,2,4,4,4,5,0,0.0
850,dissatisfied,Male,disloyal Customer,25,Business travel,Eco,2300,3,3,3,2,4,3,4,4,3,3,3,3,2,4,0,0.0
851,dissatisfied,Female,disloyal Customer,21,Business travel,Eco,2896,3,3,3,1,5,3,3,5,5,2,5,4,5,5,0,0.0
852,satisfied,Female,Loyal Customer,39,Business travel,Business,1800,2,2,2,2,2,3,4,4,4,4,4,3,4,4,0,0.0
853,satisfied,Female,Loyal Customer,53,Business travel,Business,1184,2,2,2,2,3,5,4,5,5,5,5,4,5,5,0,0.0
854,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1359,5,2,3,3,1,5,1,4,4,5,4,3,4,5,14,15.0
855,satisfied,Female,Loyal Customer,26,Personal Travel,Eco Plus,2587,5,3,3,3,2,5,4,5,5,5,5,1,5,1,0,0.0
856,dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2113,2,4,2,1,2,2,2,2,4,5,4,4,4,2,11,0.0
857,satisfied,Female,disloyal Customer,22,Business travel,Eco,3147,5,4,4,1,2,5,2,2,2,1,5,2,4,2,7,0.0
858,satisfied,Male,Loyal Customer,52,Business travel,Business,1055,4,4,4,4,2,5,4,4,4,4,4,4,4,3,0,0.0
